Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
111,Angeliño,es,DF,,Roma,Serie A,26,1997,16,14,1141,12.7,0,1,1,0,0,0,2,0,0.2,0.2,1.6,1.7,12,40,55,0.00,0.08,0.08,0.00,0.08,0.01,0.12,0.14,0.01,0.14
112,Ângelo,br,FW,MF,Strasbourg,Ligue 1,18,2004,21,11,1094,12.2,0,3,3,0,0,0,1,0,0.4,0.4,3.3,3.7,50,59,109,0.00,0.25,0.25,0.00,0.25,0.04,0.27,0.31,0.04,0.31
113,Fabrizio Angileri,ar,DF,MF,Getafe,La Liga,29,1994,11,2,164,1.8,0,0,0,0,0,0,2,1,0.0,0.0,1.3,1.3,2,7,6,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.73,0.00,0.73
114,Jaidon Anthony,eng,FW,,Bournemouth,Premier League,23,1999,3,2,152,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,8,9,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
115,Waldemar Anton,de,DF,,Stuttgart,Bundesliga,27,1996,33,32,2886,32.1,0,3,3,0,0,0,7,0,1.7,1.7,1.0,2.7,38,172,15,0.00,0.09,0.09,0.00,0.09,0.05,0.03,0.09,0.05,0.09
116,Michail Antonio,jm,FW,,West Ham,Premier League,33,1990,26,21,1695,18.8,6,2,8,6,0,0,6,0,5.8,5.8,0.9,6.7,48,22,104,0.32,0.11,0.42,0.32,0.42,0.31,0.05,0.35,0.31,0.35
117,Antony,br,FW,,Manchester Utd,Premier League,23,2000,29,15,1324,14.7,1,1,2,1,0,0,5,0,3.4,3.4,2.8,6.1,53,64,149,0.07,0.07,0.14,0.07,0.14,0.23,0.19,0.42,0.23,0.42
118,Christopher Antwi-Adjei,gh,FW,MF,Bochum,Bundesliga,29,1994,25,11,1216,13.5,2,2,4,2,0,0,5,0,2.2,2.2,3.5,5.7,50,28,138,0.15,0.15,0.30,0.15,0.30,0.16,0.26,0.42,0.16,0.42
119,Houssem Aouar,dz,MF,FW,Roma,Serie A,25,1998,16,9,756,8.4,4,0,4,4,0,0,3,0,2.3,2.3,0.5,2.8,17,26,59,0.48,0.00,0.48,0.48,0.48,0.28,0.05,0.33,0.28,0.33
120,Stredair Appuah,fr,FW,MF,Nantes,Ligue 1,19,2004,4,0,84,0.9,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3,0,2,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.46,0.46,0.46
121,Mauro Arambarri,uy,MF,,Getafe,La Liga,27,1995,7,3,339,3.8,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.6,2,20,6,0.00,0.00,0.00,0.00,0.00,0.14,0.01,0.15,0.14,0.15
122,Jon Aramburu,ve,DF,,Real Sociedad,La Liga,21,2002,11,5,543,6.0,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,6,26,25,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
123,Asaf Arania,il,MF,,Darmstadt 98,Bundesliga,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
124,Julian Araujo,mx,DF,,Las Palmas,La Liga,21,2001,25,15,1462,16.2,1,0,1,1,0,0,5,0,0.7,0.7,1.2,1.9,23,74,47,0.06,0.00,0.06,0.06,0.06,0.04,0.07,0.11,0.04,0.11
125,Ronald Araújo,uy,DF,,Barcelona,La Liga,24,1999,25,21,1997,22.2,1,2,3,1,0,0,6,0,2.1,2.1,1.4,3.5,24,101,11,0.05,0.09,0.14,0.05,0.14,0.09,0.07,0.16,0.09,0.16
126,Oliver Arblaster,eng,MF,,Sheffield Utd,Premier League,19,2004,12,11,943,10.5,0,0,0,0,0,0,2,0,0.0,0.0,0.7,0.8,13,43,4,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
127,Cameron Archer,eng,FW,MF,Sheffield Utd,Premier League,22,2001,29,21,1832,20.4,4,1,5,4,0,0,1,0,5.5,5.5,2.8,8.3,33,15,113,0.20,0.05,0.25,0.20,0.25,0.27,0.14,0.41,0.27,0.41
128,Cameron Archer,eng,MF,,Aston Villa,Premier League,22,2001,1,0,6,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
129,Alphonse Areola,fr,GK,,West Ham,Premier League,30,1993,31,31,2699,30.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
130,Adu Ares,es,FW,,Athletic Club,La Liga,21,2001,12,2,265,2.9,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,13,3,39,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
131,Jesús Areso,es,DF,,Osasuna,La Liga,24,1999,37,29,2660,29.6,1,6,7,1,0,0,3,0,0.2,0.2,3.6,3.8,78,106,180,0.03,0.20,0.24,0.03,0.24,0.01,0.12,0.13,0.01,0.13
132,Simone Aresti,it,GK,,Cagliari,Serie A,37,1986,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
133,Matias Arezo,uy,FW,,Granada,La Liga,20,2002,14,3,369,4.1,0,0,0,0,0,0,1,0,1.2,1.2,0.1,1.2,6,5,17,0.00,0.00,0.00,0.00,0.00,0.28,0.01,0.30,0.28,0.30
134,Iñigo Arguibide,es,DF,,Osasuna,La Liga,18,2005,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
135,Yoël Armougom,fr,DF,MF,Clermont Foot,Ligue 1,25,1998,5,2,234,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,6,12,25,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.12,0.01,0.12
136,José Arnaiz,es,FW,MF,Osasuna,La Liga,28,1995,26,9,929,10.3,2,1,3,2,0,0,3,0,1.7,1.7,1.8,3.5,23,11,85,0.19,0.10,0.29,0.19,0.29,0.17,0.17,0.34,0.17,0.34
137,Hákon Arnar Haraldsson,is,FW,MF,Lille,Ligue 1,20,2003,26,15,1284,14.3,2,0,2,2,0,0,5,0,0.8,0.8,1.5,2.2,25,48,90,0.14,0.00,0.14,0.14,0.14,0.05,0.10,0.16,0.05,0.16
138,Marko Arnautović,at,FW,,Inter,Serie A,34,1989,27,5,801,8.9,5,3,8,5,0,0,0,0,5.0,5.0,2.6,7.6,12,20,77,0.56,0.34,0.90,0.56,0.90,0.56,0.29,0.85,0.56,0.85
139,Maximilian Arnold,de,MF,,Wolfsburg,Bundesliga,29,1994,30,27,2506,27.8,2,1,3,2,0,0,9,0,1.0,1.0,3.9,4.9,20,143,19,0.07,0.04,0.11,0.07,0.11,0.04,0.14,0.18,0.04,0.18
140,Mohamed El Arouch,fr,FW,,Lyon,Ligue 1,19,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
141,Sergio Arribas,es,MF,FW,Almería,La Liga,21,2001,34,22,2047,22.7,9,4,13,9,0,0,1,0,8.6,8.6,3.7,12.2,56,81,94,0.40,0.18,0.57,0.40,0.57,0.38,0.16,0.54,0.38,0.54
142,Kepa Arrizabalaga,es,GK,,Real Madrid,La Liga,28,1994,14,13,1198,13.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
143,Arthur,br,DF,,Leverkusen,Bundesliga,20,2003,4,2,184,2.0,0,2,2,0,0,0,0,0,0.1,0.1,0.3,0.4,8,7,28,0.00,0.98,0.98,0.00,0.98,0.04,0.15,0.19,0.04,0.19
144,Takuma Asano,jp,FW,MF,Bochum,Bundesliga,28,1994,29,26,1986,22.1,6,1,7,6,0,0,2,0,7.9,7.9,1.3,9.2,56,32,167,0.27,0.05,0.32,0.27,0.32,0.36,0.06,0.42,0.36,0.42
145,Marco Asensio,es,MF,FW,Paris S-G,Ligue 1,27,1996,19,13,1113,12.4,4,5,9,4,0,0,0,0,3.2,3.2,5.8,9.0,36,71,92,0.32,0.40,0.73,0.32,0.73,0.26,0.47,0.73,0.26,0.73
146,Kristjan Asllani,al,MF,,Inter,Serie A,21,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,0.11,0.23,0.34,0.11,0.34,0.07,0.12,0.19,0.06,0.18
147,Joel Asoro,se,FW,MF,Metz,Ligue 1,24,1999,20,10,848,9.4,2,1,3,2,0,0,2,0,0.6,0.6,0.3,0.9,14,16,43,0.21,0.11,0.32,0.21,0.32,0.06,0.03,0.09,0.06,0.09
148,Jonathan Asp Jensen,dk,FW,,Bayern Munich,Bundesliga,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
149,Iago Aspas,es,FW,,Celta Vigo,La Liga,35,1987,35,31,2707,30.1,9,10,19,6,3,5,6,1,11.5,7.5,10.1,17.6,84,161,202,0.30,0.33,0.63,0.20,0.53,0.38,0.34,0.72,0.25,0.59
150,Lorenz Assignon,tg,DF,,Burnley,Premier League,23,2000,15,15,1234,13.7,1,2,3,1,0,0,5,1,0.4,0.4,2.6,3.0,38,34,57,0.07,0.15,0.22,0.07,0.22,0.03,0.19,0.22,0.03,0.22
151,Lorenz Assignon,tg,DF,,Rennes,Ligue 1,23,2000,14,12,1011,11.2,1,1,2,1,0,0,4,0,0.4,0.4,1.8,2.2,28,51,67,0.09,0.09,0.18,0.09,0.18,0.04,0.16,0.20,0.04,0.20
152,Youcef Atal,dz,DF,,Nice,Ligue 1,27,1996,6,5,359,4.0,1,0,1,1,0,0,2,0,0.1,0.1,0.8,0.9,9,15,5,0.25,0.00,0.25,0.25,0.25,0.03,0.20,0.24,0.03,0.24
153,Valentin Atangana Edoa,fr,MF,,Reims,Ligue 1,17,2005,15,7,555,6.2,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,10,21,17,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10
154,Arthur Atta,fr,MF,FW,Metz,Ligue 1,20,2003,21,10,924,10.3,1,2,3,1,0,0,0,0,0.6,0.6,1.3,1.9,16,48,22,0.10,0.19,0.29,0.10,0.29,0.06,0.13,0.18,0.06,0.18
155,Noah Atubolu,de,GK,,Freiburg,Bundesliga,21,2002,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
156,Pierre-Emerick Aubameyang,ga,FW,,Marseille,Ligue 1,34,1989,34,30,2622,29.1,17,8,25,13,4,4,4,0,20.5,17.3,5.6,23.0,68,58,235,0.58,0.27,0.86,0.45,0.72,0.70,0.19,0.90,0.59,0.79
157,Emil Audero,it,GK,,Inter,Serie A,26,1997,4,4,337,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
158,Tommaso Augello,it,DF,,Cagliari,Serie A,28,1994,32,28,2418,26.9,1,1,2,1,0,0,5,0,0.5,0.5,2.0,2.5,62,96,99,0.04,0.04,0.07,0.04,0.07,0.02,0.07,0.09,0.02,0.09
159,Carlos Augusto,br,DF,,Inter,Serie A,24,1999,37,14,1725,19.2,0,3,3,0,0,0,1,0,1.0,1.0,2.8,3.9,42,54,88,0.00,0.16,0.16,0.00,0.16,0.05,0.15,0.20,0.05,0.20
160,Yann Aurel Bisseck,de,DF,,Inter,Serie A,22,2000,16,9,904,10.0,2,0,2,2,0,0,0,0,0.9,0.9,0.5,1.4,24,30,20,0.20,0.00,0.20,0.20,0.20,0.09,0.05,0.14,0.09,0.14
161,Serge Aurier,ci,DF,MF,Nott'ham Forest,Premier League,30,1992,12,10,833,9.3,0,2,2,0,0,0,2,0,0.2,0.2,0.5,0.6,10,47,29,0.00,0.22,0.22,0.00,0.22,0.02,0.05,0.07,0.02,0.07
162,Ezequiel Ávila,ar,FW,MF,Osasuna,La Liga,29,1994,17,10,864,9.6,1,3,4,1,0,0,3,2,2.0,2.0,2.3,4.3,14,39,75,0.10,0.31,0.42,0.10,0.42,0.21,0.24,0.45,0.21,0.45
163,Ezequiel Ávila,ar,FW,,Betis,La Liga,29,1994,6,4,298,3.3,1,0,1,1,0,0,4,1,0.7,0.7,0.1,0.8,7,6,31,0.30,0.00,0.30,0.30,0.30,0.22,0.02,0.24,0.22,0.24
164,Taiwo Awoniyi,ng,FW,,Nott'ham Forest,Premier League,25,1997,20,12,1042,11.6,6,3,9,6,0,0,2,0,4.7,4.7,1.7,6.4,8,14,45,0.52,0.26,0.78,0.52,0.78,0.41,0.15,0.56,0.41,0.56
165,André Ayew,gh,FW,,Le Havre,Ligue 1,33,1989,19,12,1104,12.3,5,0,5,5,0,0,2,1,3.1,3.1,0.8,3.9,14,23,65,0.41,0.00,0.41,0.41,0.41,0.25,0.07,0.32,0.25,0.32
166,Jordan Ayew,gh,FW,MF,Crystal Palace,Premier League,31,1991,35,30,2543,28.3,4,7,11,4,0,0,9,1,3.9,3.9,4.2,8.1,74,63,173,0.14,0.25,0.39,0.14,0.39,0.14,0.15,0.29,0.14,0.29
167,Neil El Aynaoui,fr,MF,,Lens,Ligue 1,22,2001,25,17,1566,17.4,1,2,3,1,0,0,1,0,2.4,2.4,0.8,3.2,25,59,44,0.06,0.11,0.17,0.06,0.17,0.14,0.05,0.19,0.14,0.19
168,Sardar Azmoun,ir,FW,MF,Roma,Serie A,28,1995,23,3,585,6.5,3,0,3,3,0,0,4,0,2.9,2.9,1.4,4.2,5,14,35,0.46,0.00,0.46,0.46,0.46,0.44,0.21,0.65,0.44,0.65
169,César Azpilicueta,es,DF,,Atlético Madrid,La Liga,33,1989,25,14,1423,15.8,0,2,2,0,0,0,4,0,0.6,0.6,2.4,3.0,39,77,39,0.00,0.13,0.13,0.00,0.13,0.04,0.15,0.19,0.04,0.19
170,Paulo Azzi,br,DF,MF,Cagliari,Serie A,29,1994,25,9,950,10.6,0,0,0,0,0,0,1,0,1.2,1.2,0.7,1.9,47,35,42,0.00,0.00,0.00,0.00,0.00,0.12,0.06,0.18,0.12,0.18
171,Oussama El Azzouzi,ma,MF,,Bologna,Serie A,22,2001,18,5,547,6.1,2,2,4,2,0,0,4,0,0.5,0.5,0.6,1.0,4,19,8,0.33,0.33,0.66,0.33,0.66,0.08,0.09,0.17,0.08,0.17
172,Abdellah Baallal,ma,MF,,Clermont Foot,Ligue 1,18,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
173,Iddrisu Baba,gh,MF,,Almería,La Liga,27,1996,25,14,1430,15.9,0,0,0,0,0,0,5,0,0.7,0.7,0.6,1.3,1,60,5,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.08,0.05,0.08
174,Srđan Babić,rs,DF,,Almería,La Liga,27,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
175,Shavy Babicka,ga,FW,MF,Toulouse,Ligue 1,23,2000,12,4,373,4.1,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.7,17,8,64,0.24,0.00,0.24,0.24,0.24,0.14,0.03,0.17,0.14,0.17
176,Aliou Badara Baldé,gn,FW,DF,Nice,Ligue 1,20,2002,7,0,69,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,2,8,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17
177,Loïc Bade,fr,DF,,Sevilla,La Liga,23,2000,28,27,2277,25.3,0,1,1,0,0,0,5,1,0.9,0.9,0.5,1.3,15,76,3,0.00,0.04,0.04,0.00,0.04,0.04,0.02,0.05,0.04,0.05
178,Milan Badelj,hr,MF,,Genoa,Serie A,34,1989,33,32,2535,28.2,1,3,4,1,0,0,6,0,1.4,1.4,1.1,2.5,18,151,36,0.04,0.11,0.14,0.04,0.14,0.05,0.04,0.09,0.05,0.09
179,Matthias Bader,de,DF,MF,Darmstadt 98,Bundesliga,26,1997,24,21,1802,20.0,1,2,3,1,0,0,1,0,0.7,0.7,2.3,3.0,38,67,66,0.05,0.10,0.15,0.05,0.15,0.04,0.12,0.15,0.04,0.15
180,Benoît Badiashile,fr,DF,,Chelsea,Premier League,22,2001,18,15,1338,14.9,0,1,1,0,0,0,3,0,0.3,0.3,1.5,1.8,3,46,3,0.00,0.07,0.07,0.00,0.07,0.02,0.10,0.12,0.02,0.12
181,Alex Baena,es,MF,FW,Villarreal,La Liga,22,2001,34,33,2579,28.7,2,14,16,2,0,1,11,1,7.9,7.1,9.2,16.3,84,165,181,0.07,0.49,0.56,0.07,0.56,0.27,0.32,0.60,0.25,0.57
182,Jaime Báez,uy,FW,MF,Frosinone,Serie A,28,1995,11,6,500,5.6,1,0,1,1,0,0,1,0,0.5,0.5,0.5,1.0,12,29,39,0.18,0.00,0.18,0.18,0.18,0.08,0.10,0.18,0.08,0.18
183,Nicola Bagnolini,it,GK,,Bologna,Serie A,19,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
184,Leon Bailey,jm,MF,FW,Aston Villa,Premier League,25,1997,35,22,2068,23.0,10,9,19,10,0,0,5,0,6.3,6.3,9.2,15.5,102,82,226,0.44,0.39,0.83,0.44,0.83,0.27,0.40,0.67,0.27,0.67
185,Eric Bailly,ci,DF,,Villarreal,La Liga,29,1994,10,9,839,9.3,0,0,0,0,0,0,4,0,0.2,0.2,0.0,0.2,3,18,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
186,Stefan Bajcetic,es,MF,,Liverpool,Premier League,18,2004,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
187,Nedim Bajrami,al,MF,FW,Sassuolo,Serie A,24,1999,28,15,1310,14.6,2,2,4,2,0,0,0,0,2.5,2.5,2.2,4.7,51,49,70,0.14,0.14,0.27,0.14,0.27,0.17,0.15,0.33,0.17,0.33
188,Cédric Bakambu,cd,FW,,Betis,La Liga,32,1991,4,2,194,2.2,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,5,4,12,0.00,0.00,0.00,0.00,0.00,0.20,0.13,0.33,0.20,0.33
189,Tiemoué Bakayoko,fr,MF,,Lorient,Ligue 1,28,1994,20,15,1314,14.6,2,1,3,2,0,0,5,0,1.7,1.7,0.5,2.2,14,54,15,0.14,0.07,0.21,0.14,0.21,0.12,0.03,0.15,0.12,0.15
190,Mitchel Bakker,nl,DF,,Atalanta,Serie A,23,2000,14,3,382,4.2,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,12,10,20,0.24,0.00,0.24,0.24,0.24,0.05,0.03,0.08,0.05,0.08
191,Ridle Baku,de,DF,MF,Wolfsburg,Bundesliga,25,1998,33,22,2013,22.4,1,0,1,1,0,0,4,0,1.8,1.8,3.0,4.8,37,85,130,0.04,0.00,0.04,0.04,0.04,0.08,0.13,0.21,0.08,0.21
192,Dilane Bakwa,fr,FW,MF,Strasbourg,Ligue 1,20,2002,31,25,2177,24.2,3,6,9,3,0,0,4,1,3.2,3.2,6.2,9.4,94,92,204,0.12,0.25,0.37,0.12,0.37,0.13,0.26,0.39,0.13,0.39
193,Tommaso Baldanzi,it,MF,FW,Empoli,Serie A,20,2003,14,8,745,8.3,2,0,2,2,0,0,1,0,2.1,2.1,1.0,3.1,20,30,40,0.24,0.00,0.24,0.24,0.24,0.25,0.13,0.38,0.25,0.38
194,Tommaso Baldanzi,it,FW,MF,Roma,Serie A,20,2003,13,6,518,5.8,0,0,0,0,0,0,2,0,0.9,0.9,0.7,1.5,18,14,54,0.00,0.00,0.00,0.00,0.00,0.15,0.12,0.27,0.15,0.27
195,Alejandro Balde,es,DF,,Barcelona,La Liga,19,2003,18,15,1378,15.3,0,1,1,0,0,0,1,0,0.1,0.1,1.2,1.4,73,41,141,0.00,0.07,0.07,0.00,0.07,0.01,0.08,0.09,0.01,0.09
196,George Baldock,gr,DF,,Sheffield Utd,Premier League,30,1993,13,11,969,10.8,0,1,1,0,0,0,4,0,0.0,0.0,0.8,0.8,9,31,24,0.00,0.09,0.09,0.00,0.09,0.00,0.07,0.08,0.00,0.08
197,Carlos Baleba,cm,MF,,Brighton,Premier League,19,2004,27,15,1325,14.7,0,0,0,0,0,0,7,0,0.8,0.8,0.3,1.1,19,50,9,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
198,Carlos Baleba,cm,MF,,Lille,Ligue 1,19,2004,2,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
199,Leonardo Balerdi,ar,DF,,Marseille,Ligue 1,24,1999,27,26,2271,25.2,2,0,2,2,0,0,6,1,0.9,0.9,0.2,1.0,19,122,6,0.08,0.00,0.08,0.08,0.08,0.03,0.01,0.04,0.03,0.04
200,Iván Balliu,al,DF,,Rayo Vallecano,La Liga,31,1992,33,32,2873,31.9,0,1,1,0,0,0,4,0,0.7,0.7,2.6,3.3,50,98,100,0.00,0.03,0.03,0.00,0.03,0.02,0.08,0.10,0.02,0.10
201,Fodé Ballo-Touré,sn,DF,MF,Fulham,Premier League,26,1997,6,0,71,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
202,Folarin Balogun,us,FW,,Monaco,Ligue 1,22,2001,29,19,1692,18.8,7,5,12,7,0,3,1,0,11.0,8.5,3.3,11.8,35,30,199,0.37,0.27,0.64,0.37,0.64,0.59,0.18,0.76,0.45,0.63
203,Jonathan Bamba,ci,MF,FW,Celta Vigo,La Liga,27,1996,27,24,1981,22.0,3,2,5,3,0,0,0,0,3.0,3.0,4.7,7.7,107,80,169,0.14,0.09,0.23,0.14,0.23,0.14,0.21,0.35,0.14,0.35
204,Mohamed Bamba,ci,FW,,Lorient,Ligue 1,21,2001,16,14,1138,12.6,8,3,11,7,1,1,3,0,6.4,5.6,2.1,7.7,25,16,69,0.63,0.24,0.87,0.55,0.79,0.51,0.16,0.67,0.44,0.61
205,Samuel Bamba,de,FW,,Dortmund,Bundesliga,19,2004,2,0,47,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,5,2,7,0.00,0.00,0.00,0.00,0.00,0.51,0.15,0.67,0.51,0.67
206,Lameck Banda,zm,FW,,Lecce,Serie A,22,2001,21,17,1350,15.0,2,4,6,2,0,0,5,1,3.6,3.6,1.9,5.5,70,22,136,0.13,0.27,0.40,0.13,0.40,0.24,0.13,0.37,0.24,0.37
207,Daniel Bandeira,pt,MF,,Hellas Verona,Serie A,23,2000,14,3,446,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,9,34,8,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.06,0.01,0.06
208,Mamady Bangré,bf,FW,MF,Toulouse,Ligue 1,22,2001,8,0,101,1.1,0,1,1,0,0,0,2,0,0.1,0.1,0.7,0.8,10,9,12,0.00,0.89,0.89,0.00,0.89,0.12,0.59,0.71,0.12,0.71
209,Mattia Bani,it,DF,,Genoa,Serie A,29,1993,27,27,2306,25.6,2,0,2,2,0,0,9,0,1.2,1.2,0.1,1.3,5,37,4,0.08,0.00,0.08,0.08,0.08,0.05,0.00,0.05,0.05,0.05
210,Léo Baptistão,br,FW,,Almería,La Liga,30,1992,32,22,1837,20.4,6,0,6,6,0,0,6,1,5.3,5.3,1.8,7.1,26,45,88,0.29,0.00,0.29,0.29,0.29,0.25,0.09,0.34,0.25,0.34
211,Shandon Baptiste,gd,MF,,Brentford,Premier League,25,1998,10,2,229,2.5,1,1,2,1,0,0,1,0,0.9,0.9,0.2,1.1,3,5,1,0.39,0.39,0.79,0.39,0.79,0.35,0.08,0.43,0.35,0.43
212,Antonín Barák,cz,MF,FW,Fiorentina,Serie A,28,1994,21,8,808,9.0,2,3,5,2,0,0,2,0,1.5,1.5,2.2,3.8,17,33,64,0.22,0.33,0.56,0.22,0.56,0.17,0.25,0.42,0.17,0.42
213,Valentín Barco,ar,DF,FW,Brighton,Premier League,19,2004,6,3,307,3.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,8,14,20,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.13,0.05,0.13
214,Bradley Barcola,fr,FW,,Lyon,Ligue 1,20,2002,3,3,270,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,11,9,31,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12
215,Bradley Barcola,fr,FW,MF,Paris S-G,Ligue 1,20,2002,25,18,1370,15.2,4,7,11,4,0,0,3,1,4.5,4.5,5.2,9.8,93,56,216,0.26,0.46,0.72,0.26,0.72,0.30,0.34,0.64,0.30,0.64
216,Melvin Bard,fr,DF,,Nice,Ligue 1,22,2000,32,31,2654,29.5,1,2,3,1,0,0,7,1,0.5,0.5,2.8,3.4,60,111,99,0.03,0.07,0.10,0.03,0.10,0.02,0.10,0.11,0.02,0.11
217,Nicolò Barella,it,MF,,Inter,Serie A,26,1997,37,34,2846,31.6,2,3,5,2,0,0,7,0,5.1,5.1,3.4,8.5,68,278,144,0.06,0.09,0.16,0.06,0.16,0.16,0.11,0.27,0.16,0.27
218,Kike Barja,es,FW,MF,Osasuna,La Liga,26,1997,16,3,303,3.4,0,0,0,0,0,0,3,0,0.2,0.2,0.5,0.7,17,8,41,0.00,0.00,0.00,0.00,0.00,0.07,0.14,0.20,0.07,0.20
219,Ross Barkley,eng,MF,,Luton Town,Premier League,29,1993,32,30,2618,29.1,5,4,9,5,0,0,6,0,4.1,4.1,3.7,7.9,48,163,39,0.17,0.14,0.31,0.17,0.31,0.14,0.13,0.27,0.14,0.27
220,Aymen Barkok,ma,MF,FW,Mainz 05,Bundesliga,25,1998,13,1,321,3.6,1,0,1,1,0,1,2,0,1.7,0.9,0.3,1.2,14,16,33,0.28,0.00,0.28,0.28,0.28,0.48,0.07,0.55,0.26,0.33
221,Harvey Barnes,eng,FW,MF,Newcastle Utd,Premier League,25,1997,21,7,802,8.9,5,3,8,5,0,0,2,0,3.6,3.6,3.2,6.8,45,34,79,0.56,0.34,0.90,0.56,0.90,0.40,0.36,0.76,0.40,0.76
